1,0,-0.410196078431376,0.5
1,0,-3.27019607843138,-0.5
1,0,-3.27019607843138,-0.5
1,0,-3.27019607843138,-0.5
1,0,0.299803921568625,0.5
1,0,3.72980392156862,-0.5
1,0,3.58980392156862,0.5
1,0,3.72980392156862,-0.5
1,0,-3.27019607843138,-0.5
1,0,-3.13019607843137,-0.5
1,0,-3.27019607843138,-0.5
1,0,0.589803921568624,0.5
1,0,-1.99019607843137,-0.5
1,0,-0.840196078431376,0.5
1,0,-2.27019607843138,0.5
1,0,-0.560196078431375,0.5
1,0,-1.13019607843137,0.5
1,0,-3.27019607843138,-0.5
1,0,-2.99019607843137,-0.5
1,0,-2.27019607843138,0.5
1,0,2.15980392156862,0.5
1,0,1.00980392156863,-0.5
1,0,1.58980392156862,0.5
1,0,1.72980392156862,-0.5
1,0,3.58980392156862,0.5
1,0,3.43980392156863,-0.5
1,0,3.15980392156862,0.5
1,0,-1.13019607843137,0.5
1,0,-0.990196078431374,0.5
1,0,-1.84019607843138,0.5
1,0,-0.990196078431374,-0.5
1,0,0.589803921568624,0.5
1,0,1.00980392156863,-0.5
1,0,-1.13019607843137,-0.5
1,0,-0.700196078431375,0.5
1,0,-0.130196078431375,-0.5
1,0,-0.130196078431375,-0.5
1,0,2.86980392156863,-0.5
1,0,-0.560196078431375,0.5
1,0,1.29980392156862,-0.5
1,0,1.29980392156862,-0.5
1,0,2.86980392156863,0.5
1,0,-2.84019607843138,0.5
1,0,-2.56019607843137,0.5
1,0,0.869803921568625,0.5
1,0,0.869803921568625,-0.5
1,0,1.43980392156863,-0.5
1,0,2.72980392156862,0.5
1,0,2.86980392156863,0.5
1,0,1.15980392156862,-0.5
1,0,0.159803921568624,-0.5
0,1,-0.410196078431376,0.5
0,1,-3.70019607843138,-0.5
0,1,-3.70019607843138,0.5
0,1,-3.70019607843138,-0.5
0,1,0.299803921568625,0.5
0,1,4.15980392156862,-0.5
0,1,3.72980392156862,0.5
0,1,4.43980392156863,-0.5
0,1,-3.41019607843138,0.5
0,1,-3.70019607843138,0.5
0,1,-3.56019607843137,-0.5
0,1,0.589803921568624,-0.5
0,1,-1.99019607843137,0.5
0,1,-0.840196078431376,0.5
0,1,-2.27019607843138,0.5
0,1,-0.560196078431375,0.5
0,1,-1.13019607843137,-0.5
0,1,-3.56019607843137,-0.5
0,1,-3.27019607843138,0.5
0,1,-2.27019607843138,0.5
0,1,2.15980392156862,0.5
0,1,1.00980392156863,-0.5
0,1,1.58980392156862,0.5
0,1,1.72980392156862,-0.5
0,1,3.86980392156863,0.5
0,1,3.43980392156863,-0.5
0,1,3.29980392156862,-0.5
0,1,-1.13019607843137,0.5
0,1,-0.990196078431374,0.5
0,1,-1.84019607843138,0.5
0,1,-0.990196078431374,-0.5
0,1,0.589803921568624,0.5
0,1,1.00980392156863,0.5
0,1,-1.13019607843137,-0.5
0,1,-0.700196078431375,-0.5
0,1,-0.130196078431375,0.5
0,1,-0.130196078431375,0.5
0,1,2.86980392156863,-0.5
0,1,-0.560196078431375,-0.5
0,1,1.29980392156862,0.5
0,1,1.29980392156862,-0.5
0,1,3.00980392156863,0.5
0,1,-2.84019607843138,-0.5
0,1,-2.56019607843137,-0.5
0,1,0.869803921568625,-0.5
0,1,0.869803921568625,-0.5
0,1,1.43980392156863,-0.5
0,1,2.72980392156862,-0.5
0,1,3.00980392156863,0.5
0,1,1.15980392156862,0.5
0,1,0.159803921568624,-0.5
